<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EURUSD,5,20200210,202500,1.09162,1.09163,1.09151,1.09151,0,0
EURUSD,5,20200210,203000,1.09152,1.09157,1.09151,1.09155,0,0
EURUSD,5,20200210,203500,1.09155,1.09157,1.09152,1.09155,0,0
EURUSD,5,20200210,204000,1.09153,1.09153,1.09141,1.09142,0,0
EURUSD,5,20200210,204500,1.09145,1.0915,1.09144,1.09147,0,0
EURUSD,5,20200210,205000,1.09147,1.09147,1.09142,1.09146,0,0
EURUSD,5,20200210,205500,1.09145,1.09149,1.09142,1.09144,0,0
EURUSD,5,20200210,210000,1.09141,1.09151,1.09139,1.0914,0,0
EURUSD,5,20200210,210500,1.0914,1.09142,1.09134,1.0914,0,0
EURUSD,5,20200210,211000,1.09139,1.09139,1.0913,1.09131,0,0
EURUSD,5,20200210,211500,1.0913,1.09136,1.0913,1.09133,0,0
EURUSD,5,20200210,212000,1.0913,1.0913,1.0912,1.09121,0,0
EURUSD,5,20200210,212500,1.0912,1.09121,1.09094,1.09094,0,0
EURUSD,5,20200210,213000,1.09094,1.09107,1.09094,1.09099,0,0
EURUSD,5,20200210,213500,1.09096,1.09108,1.09091,1.09099,0,0
EURUSD,5,20200210,214000,1.09099,1.09099,1.09078,1.09091,0,0
EURUSD,5,20200210,214500,1.09094,1.09119,1.09094,1.09119,0,0
EURUSD,5,20200210,215000,1.09119,1.0913,1.09119,1.09129,0,0
EURUSD,5,20200210,215500,1.09129,1.09139,1.09123,1.09124,0,0
EURUSD,5,20200210,220000,1.09124,1.09137,1.09124,1.09136,0,0
EURUSD,5,20200210,220500,1.09136,1.09138,1.09126,1.09126,0,0
EURUSD,5,20200210,221000,1.09126,1.09127,1.09115,1.09115,0,0
EURUSD,5,20200210,221500,1.09118,1.09118,1.09114,1.09116,0,0
EURUSD,5,20200210,222000,1.09116,1.09125,1.0911,1.0911,0,0
EURUSD,5,20200210,222500,1.0911,1.09112,1.09104,1.09105,0,0
EURUSD,5,20200210,223000,1.09105,1.09125,1.09105,1.09108,0,0
EURUSD,5,20200210,223500,1.09108,1.09125,1.09108,1.09111,0,0
EURUSD,5,20200210,224000,1.09111,1.09111,1.09106,1.09109,0,0
EURUSD,5,20200210,224500,1.09109,1.09115,1.09105,1.09108,0,0
EURUSD,5,20200210,225000,1.09108,1.09113,1.09107,1.09108,0,0
EURUSD,5,20200210,225500,1.09108,1.09112,1.09095,1.09111,0,0
EURUSD,5,20200210,230000,1.0911,1.0912,1.09102,1.09115,0,0
EURUSD,5,20200210,230500,1.09108,1.09116,1.09108,1.09115,0,0
EURUSD,5,20200210,231000,1.09115,1.09122,1.09114,1.09121,0,0
EURUSD,5,20200210,231500,1.0912,1.09122,1.09105,1.0912,0,0
EURUSD,5,20200210,232000,1.09119,1.09125,1.09118,1.09119,0,0
EURUSD,5,20200210,232500,1.09115,1.09125,1.09115,1.09118,0,0
EURUSD,5,20200210,233000,1.09116,1.0912,1.09113,1.09118,0,0
EURUSD,5,20200210,233500,1.09118,1.09119,1.09108,1.09116,0,0
EURUSD,5,20200210,234000,1.09115,1.09143,1.09115,1.09126,0,0
EURUSD,5,20200210,234500,1.09126,1.09128,1.09118,1.09122,0,0
EURUSD,5,20200210,235000,1.09121,1.09125,1.0912,1.09123,0,0
EURUSD,5,20200210,235500,1.09123,1.09135,1.09112,1.09113,0,0
EURUSD,5,20200211,000000,1.09116,1.09135,1.09116,1.09125,0,0
EURUSD,5,20200211,000500,1.09115,1.09134,1.09115,1.09134,0,0
EURUSD,5,20200211,001000,1.09134,1.09134,1.09122,1.09129,0,0
EURUSD,5,20200211,001500,1.09128,1.09133,1.09121,1.09121,0,0
EURUSD,5,20200211,002000,1.0912,1.09122,1.09106,1.09107,0,0
EURUSD,5,20200211,002500,1.09106,1.09107,1.09097,1.09097,0,0
EURUSD,5,20200211,003000,1.09097,1.091,1.09094,1.09096,0,0
EURUSD,5,20200211,003500,1.09094,1.09094,1.09092,1.09094,0,0
EURUSD,5,20200211,004000,1.09093,1.09115,1.09093,1.09093,0,0
EURUSD,5,20200211,004500,1.09094,1.09109,1.09091,1.09109,0,0
EURUSD,5,20200211,005000,1.09108,1.09113,1.09106,1.09106,0,0
EURUSD,5,20200211,005500,1.09107,1.09107,1.09102,1.09103,0,0
EURUSD,5,20200211,010000,1.09104,1.09104,1.09096,1.09098,0,0
EURUSD,5,20200211,010500,1.09098,1.09107,1.09097,1.09097,0,0
EURUSD,5,20200211,011000,1.09097,1.09097,1.09085,1.09086,0,0
EURUSD,5,20200211,011500,1.09085,1.09087,1.09081,1.09082,0,0
EURUSD,5,20200211,012000,1.09083,1.09092,1.09083,1.09092,0,0
EURUSD,5,20200211,012500,1.09093,1.09093,1.09087,1.09087,0,0
EURUSD,5,20200211,013000,1.09088,1.09103,1.09087,1.091,0,0
EURUSD,5,20200211,013500,1.09101,1.09104,1.09096,1.09103,0,0
EURUSD,5,20200211,014000,1.09095,1.09109,1.09095,1.09109,0,0
EURUSD,5,20200211,014500,1.09109,1.09114,1.09107,1.09107,0,0
EURUSD,5,20200211,015000,1.09104,1.09108,1.09098,1.09099,0,0
EURUSD,5,20200211,015500,1.09099,1.09102,1.09097,1.09102,0,0
EURUSD,5,20200211,020000,1.09102,1.09107,1.09098,1.09102,0,0
EURUSD,5,20200211,020500,1.09102,1.09107,1.091,1.09107,0,0
EURUSD,5,20200211,021000,1.09107,1.09127,1.09106,1.09127,0,0
EURUSD,5,20200211,021500,1.09127,1.09154,1.09121,1.09146,0,0
EURUSD,5,20200211,022000,1.09144,1.09154,1.09136,1.09137,0,0
EURUSD,5,20200211,022500,1.09137,1.09143,1.09134,1.09142,0,0
EURUSD,5,20200211,023000,1.09142,1.09142,1.09131,1.09136,0,0
EURUSD,5,20200211,023500,1.09136,1.09146,1.09132,1.09138,0,0
EURUSD,5,20200211,024000,1.09138,1.09146,1.09136,1.09137,0,0
EURUSD,5,20200211,024500,1.09138,1.09148,1.09136,1.09147,0,0
EURUSD,5,20200211,025000,1.09147,1.09151,1.09146,1.09151,0,0
EURUSD,5,20200211,025500,1.09151,1.09153,1.09141,1.09143,0,0
EURUSD,5,20200211,030000,1.09141,1.09143,1.09141,1.09143,0,0
EURUSD,5,20200211,030500,1.09143,1.09143,1.09131,1.09131,0,0
EURUSD,5,20200211,031000,1.09128,1.09128,1.0912,1.09126,0,0
EURUSD,5,20200211,031500,1.09128,1.09145,1.09126,1.09133,0,0
EURUSD,5,20200211,032000,1.09133,1.09149,1.09132,1.09147,0,0
EURUSD,5,20200211,032500,1.09145,1.09148,1.09141,1.09148,0,0
EURUSD,5,20200211,033000,1.09152,1.09158,1.09148,1.09153,0,0
EURUSD,5,20200211,033500,1.09153,1.09158,1.0915,1.09158,0,0
EURUSD,5,20200211,034000,1.09158,1.09163,1.09147,1.09147,0,0
EURUSD,5,20200211,034500,1.09147,1.09147,1.0913,1.09131,0,0
EURUSD,5,20200211,035000,1.09131,1.09132,1.09125,1.09125,0,0
EURUSD,5,20200211,035500,1.09125,1.09142,1.09125,1.09142,0,0
EURUSD,5,20200211,040000,1.09142,1.09142,1.09131,1.09137,0,0
EURUSD,5,20200211,040500,1.09137,1.09152,1.09132,1.09147,0,0
EURUSD,5,20200211,041000,1.09147,1.09159,1.09145,1.09156,0,0
EURUSD,5,20200211,041500,1.09157,1.09168,1.09156,1.09164,0,0
EURUSD,5,20200211,042000,1.09163,1.09167,1.09162,1.09166,0,0
EURUSD,5,20200211,042500,1.09167,1.09167,1.09165,1.09167,0,0
EURUSD,5,20200211,043000,1.09171,1.09172,1.09161,1.09161,0,0
EURUSD,5,20200211,043500,1.09161,1.09161,1.09145,1.09145,0,0
EURUSD,5,20200211,044000,1.09142,1.09142,1.09133,1.09136,0,0
EURUSD,5,20200211,044500,1.09136,1.09145,1.09127,1.09131,0,0
EURUSD,5,20200211,045000,1.09131,1.09136,1.09126,1.09126,0,0
EURUSD,5,20200211,045500,1.09128,1.09145,1.09128,1.09137,0,0
EURUSD,5,20200211,050000,1.09137,1.09137,1.09125,1.09128,0,0
EURUSD,5,20200211,050500,1.09128,1.0914,1.09125,1.09138,0,0
EURUSD,5,20200211,051000,1.09137,1.09138,1.09135,1.09136,0,0
EURUSD,5,20200211,051500,1.09125,1.09136,1.09125,1.0913,0,0
EURUSD,5,20200211,052000,1.0913,1.09132,1.0913,1.09131,0,0
EURUSD,5,20200211,052500,1.09135,1.09135,1.09115,1.09116,0,0
EURUSD,5,20200211,053000,1.09116,1.09117,1.09112,1.09116,0,0
EURUSD,5,20200211,053500,1.09116,1.09125,1.09116,1.09121,0,0
EURUSD,5,20200211,054000,1.09117,1.09117,1.0911,1.09111,0,0
EURUSD,5,20200211,054500,1.0911,1.09111,1.09099,1.09105,0,0
EURUSD,5,20200211,055000,1.09104,1.09106,1.09095,1.09096,0,0
EURUSD,5,20200211,055500,1.09097,1.091,1.0909,1.09093,0,0
EURUSD,5,20200211,060000,1.09095,1.09097,1.09081,1.09081,0,0
EURUSD,5,20200211,060500,1.09081,1.09087,1.0908,1.09085,0,0
EURUSD,5,20200211,061000,1.09087,1.09088,1.09083,1.09088,0,0
EURUSD,5,20200211,061500,1.09089,1.09118,1.09089,1.09112,0,0
EURUSD,5,20200211,062000,1.09112,1.09116,1.09107,1.09112,0,0
EURUSD,5,20200211,062500,1.09113,1.09128,1.09113,1.09128,0,0
EURUSD,5,20200211,063000,1.09129,1.09129,1.09115,1.09122,0,0
EURUSD,5,20200211,063500,1.09122,1.09122,1.09106,1.09106,0,0
EURUSD,5,20200211,064000,1.09107,1.09111,1.09107,1.0911,0,0
EURUSD,5,20200211,064500,1.09112,1.09112,1.09105,1.09111,0,0
EURUSD,5,20200211,065000,1.0911,1.09111,1.09104,1.09105,0,0
EURUSD,5,20200211,065500,1.09106,1.09123,1.09106,1.09123,0,0
EURUSD,5,20200211,070000,1.09123,1.09124,1.09106,1.09107,0,0
EURUSD,5,20200211,070500,1.09107,1.09109,1.09091,1.09092,0,0
EURUSD,5,20200211,071000,1.09093,1.09104,1.09092,1.09095,0,0
EURUSD,5,20200211,071500,1.09095,1.09103,1.09087,1.09101,0,0
EURUSD,5,20200211,072000,1.09101,1.09103,1.09093,1.09094,0,0
EURUSD,5,20200211,072500,1.09094,1.09094,1.09084,1.09088,0,0
EURUSD,5,20200211,073000,1.09088,1.09098,1.09087,1.09097,0,0
EURUSD,5,20200211,073500,1.09097,1.09101,1.09093,1.09101,0,0
EURUSD,5,20200211,074000,1.091,1.09107,1.09096,1.09103,0,0
EURUSD,5,20200211,074500,1.09103,1.09105,1.09099,1.09103,0,0
EURUSD,5,20200211,075000,1.09104,1.09108,1.09098,1.09105,0,0
EURUSD,5,20200211,075500,1.09105,1.09113,1.09103,1.09112,0,0
EURUSD,5,20200211,080000,1.09113,1.09117,1.09073,1.09073,0,0
EURUSD,5,20200211,080500,1.09072,1.09077,1.09066,1.0907,0,0
EURUSD,5,20200211,081000,1.09068,1.09072,1.09064,1.09067,0,0
EURUSD,5,20200211,081500,1.09067,1.09073,1.09059,1.09059,0,0
EURUSD,5,20200211,082000,1.09059,1.09065,1.09058,1.09063,0,0
EURUSD,5,20200211,082500,1.09061,1.09103,1.09061,1.09096,0,0
EURUSD,5,20200211,083000,1.09093,1.09105,1.09085,1.09103,0,0
EURUSD,5,20200211,083500,1.09104,1.09126,1.09104,1.09116,0,0
EURUSD,5,20200211,084000,1.09116,1.09126,1.09112,1.09116,0,0
EURUSD,5,20200211,084500,1.09115,1.09125,1.09113,1.09125,0,0
EURUSD,5,20200211,085000,1.09125,1.09139,1.09121,1.09129,0,0
EURUSD,5,20200211,085500,1.0913,1.09144,1.09128,1.09143,0,0
EURUSD,5,20200211,090000,1.09144,1.09153,1.09118,1.09119,0,0
EURUSD,5,20200211,090500,1.09119,1.09122,1.09087,1.09102,0,0
EURUSD,5,20200211,091000,1.09103,1.09109,1.09066,1.09082,0,0
EURUSD,5,20200211,091500,1.09082,1.09098,1.09078,1.09084,0,0
EURUSD,5,20200211,092000,1.09083,1.09083,1.09059,1.09069,0,0
EURUSD,5,20200211,092500,1.09073,1.09099,1.09068,1.09089,0,0
EURUSD,5,20200211,093000,1.09089,1.091,1.09077,1.09098,0,0
EURUSD,5,20200211,093500,1.09098,1.09099,1.09073,1.09078,0,0
EURUSD,5,20200211,094000,1.09078,1.091,1.09058,1.091,0,0
EURUSD,5,20200211,094500,1.091,1.091,1.09089,1.09099,0,0
EURUSD,5,20200211,095000,1.09101,1.0912,1.09088,1.09113,0,0
EURUSD,5,20200211,095500,1.09111,1.09118,1.09104,1.09108,0,0
EURUSD,5,20200211,100000,1.09108,1.09108,1.09085,1.09102,0,0
EURUSD,5,20200211,100500,1.09106,1.09107,1.09097,1.09103,0,0
EURUSD,5,20200211,101000,1.09103,1.09147,1.09103,1.09147,0,0
EURUSD,5,20200211,101500,1.09148,1.09148,1.09119,1.09131,0,0
EURUSD,5,20200211,102000,1.09129,1.09147,1.09125,1.09132,0,0
EURUSD,5,20200211,102500,1.09132,1.09145,1.09128,1.09128,0,0
EURUSD,5,20200211,103000,1.09132,1.09157,1.09132,1.09142,0,0
EURUSD,5,20200211,103500,1.09144,1.09158,1.09142,1.09144,0,0
EURUSD,5,20200211,104000,1.09144,1.09144,1.09106,1.09106,0,0
EURUSD,5,20200211,104500,1.09106,1.09128,1.09096,1.09125,0,0
EURUSD,5,20200211,105000,1.09125,1.09142,1.09113,1.09142,0,0
EURUSD,5,20200211,105500,1.09143,1.09144,1.09135,1.09144,0,0
EURUSD,5,20200211,110000,1.09138,1.09138,1.09104,1.09118,0,0
EURUSD,5,20200211,110500,1.09118,1.09152,1.09118,1.0914,0,0
EURUSD,5,20200211,111000,1.09139,1.0914,1.09115,1.0913,0,0
EURUSD,5,20200211,111500,1.0913,1.09139,1.09124,1.09139,0,0
EURUSD,5,20200211,112000,1.09139,1.09148,1.0913,1.09131,0,0
EURUSD,5,20200211,112500,1.09129,1.09168,1.09127,1.09166,0,0
EURUSD,5,20200211,113000,1.09166,1.0918,1.09157,1.09158,0,0
EURUSD,5,20200211,113500,1.09158,1.09173,1.09152,1.09165,0,0
EURUSD,5,20200211,114000,1.09168,1.09179,1.09155,1.09179,0,0
EURUSD,5,20200211,114500,1.09179,1.09179,1.09153,1.09167,0,0
EURUSD,5,20200211,115000,1.09164,1.09192,1.09164,1.09187,0,0
EURUSD,5,20200211,115500,1.09187,1.09195,1.09181,1.09183,0,0
EURUSD,5,20200211,120000,1.09183,1.09196,1.09174,1.09193,0,0
EURUSD,5,20200211,120500,1.09193,1.09205,1.09187,1.09198,0,0
EURUSD,5,20200211,121000,1.09198,1.09199,1.09183,1.09183,0,0
EURUSD,5,20200211,121500,1.09183,1.09195,1.09164,1.09168,0,0
EURUSD,5,20200211,122000,1.09167,1.09173,1.09153,1.09157,0,0
EURUSD,5,20200211,122500,1.09157,1.09167,1.09157,1.09163,0,0
EURUSD,5,20200211,123000,1.09163,1.09178,1.09163,1.09167,0,0
EURUSD,5,20200211,123500,1.09167,1.09168,1.09152,1.09153,0,0
EURUSD,5,20200211,124000,1.09153,1.09155,1.09146,1.09146,0,0
EURUSD,5,20200211,124500,1.09146,1.09146,1.09136,1.0914,0,0
EURUSD,5,20200211,125000,1.09139,1.09158,1.09132,1.09157,0,0
EURUSD,5,20200211,125500,1.09157,1.09157,1.09129,1.09129,0,0
EURUSD,5,20200211,130000,1.09128,1.09141,1.09128,1.09136,0,0
EURUSD,5,20200211,130500,1.09135,1.09136,1.09114,1.09116,0,0
EURUSD,5,20200211,131000,1.09115,1.0915,1.09112,1.09142,0,0
EURUSD,5,20200211,131500,1.0914,1.09147,1.09121,1.09144,0,0
EURUSD,5,20200211,132000,1.09144,1.09144,1.09134,1.0914,0,0
EURUSD,5,20200211,132500,1.0914,1.09145,1.0913,1.09145,0,0
EURUSD,5,20200211,133000,1.09142,1.09149,1.09141,1.09148,0,0
EURUSD,5,20200211,133500,1.09148,1.09162,1.09146,1.09151,0,0
EURUSD,5,20200211,134000,1.0915,1.09159,1.09146,1.09146,0,0
EURUSD,5,20200211,134500,1.09147,1.09152,1.09136,1.09141,0,0
EURUSD,5,20200211,135000,1.09145,1.09145,1.09125,1.09135,0,0
EURUSD,5,20200211,135500,1.09126,1.09126,1.09076,1.09096,0,0
EURUSD,5,20200211,140000,1.09087,1.09097,1.09028,1.09028,0,0
EURUSD,5,20200211,140500,1.0903,1.09053,1.09023,1.09048,0,0
EURUSD,5,20200211,141000,1.09047,1.09048,1.09,1.0901,0,0
EURUSD,5,20200211,141500,1.09012,1.09045,1.09012,1.09037,0,0
EURUSD,5,20200211,142000,1.09035,1.09037,1.09021,1.09032,0,0
EURUSD,5,20200211,142500,1.09035,1.09035,1.08984,1.08984,0,0
EURUSD,5,20200211,143000,1.08977,1.08989,1.08945,1.08945,0,0
EURUSD,5,20200211,143500,1.08944,1.09018,1.08922,1.09018,0,0
EURUSD,5,20200211,144000,1.0902,1.09037,1.08992,1.08994,0,0
EURUSD,5,20200211,144500,1.08993,1.08993,1.08952,1.08976,0,0
EURUSD,5,20200211,145000,1.08978,1.09023,1.08978,1.09021,0,0
EURUSD,5,20200211,145500,1.09022,1.09041,1.09012,1.09027,0,0
EURUSD,5,20200211,150000,1.09039,1.09095,1.09017,1.09053,0,0
EURUSD,5,20200211,150500,1.09047,1.09101,1.09042,1.09077,0,0
EURUSD,5,20200211,151000,1.09078,1.09115,1.0906,1.09087,0,0
EURUSD,5,20200211,151500,1.09092,1.09137,1.09092,1.09133,0,0
EURUSD,5,20200211,152000,1.09133,1.09174,1.09133,1.09166,0,0
EURUSD,5,20200211,152500,1.09167,1.09169,1.09136,1.09136,0,0
EURUSD,5,20200211,153000,1.09137,1.09153,1.09126,1.09153,0,0
EURUSD,5,20200211,153500,1.0915,1.09183,1.0914,1.09181,0,0
EURUSD,5,20200211,154000,1.09178,1.09178,1.09159,1.09166,0,0
EURUSD,5,20200211,154500,1.09169,1.09183,1.09154,1.09162,0,0
EURUSD,5,20200211,155000,1.09161,1.09219,1.0916,1.09195,0,0
EURUSD,5,20200211,155500,1.09194,1.09205,1.09182,1.09203,0,0
EURUSD,5,20200211,160000,1.09203,1.0921,1.09188,1.09208,0,0
EURUSD,5,20200211,160500,1.09209,1.09236,1.0919,1.09236,0,0
EURUSD,5,20200211,161000,1.09243,1.09244,1.09213,1.09218,0,0
EURUSD,5,20200211,161500,1.09219,1.0924,1.09176,1.09213,0,0
EURUSD,5,20200211,162000,1.09211,1.09232,1.09182,1.09188,0,0
EURUSD,5,20200211,162500,1.09187,1.09194,1.09167,1.09193,0,0
EURUSD,5,20200211,163000,1.09187,1.09212,1.09158,1.09173,0,0
EURUSD,5,20200211,163500,1.09171,1.09172,1.09147,1.0915,0,0
EURUSD,5,20200211,164000,1.09146,1.09148,1.09116,1.09139,0,0
EURUSD,5,20200211,164500,1.09138,1.09166,1.09126,1.09152,0,0
EURUSD,5,20200211,165000,1.09152,1.09162,1.0912,1.09123,0,0
EURUSD,5,20200211,165500,1.09121,1.09177,1.09121,1.09167,0,0
EURUSD,5,20200211,170000,1.09162,1.0917,1.09131,1.0917,0,0
EURUSD,5,20200211,170500,1.09172,1.09192,1.09156,1.09156,0,0
EURUSD,5,20200211,171000,1.09167,1.09193,1.09166,1.09193,0,0
EURUSD,5,20200211,171500,1.0919,1.09216,1.09182,1.09193,0,0
EURUSD,5,20200211,172000,1.09196,1.09208,1.09187,1.09187,0,0
EURUSD,5,20200211,172500,1.09189,1.09192,1.0918,1.09183,0,0
EURUSD,5,20200211,173000,1.09187,1.09189,1.0917,1.09177,0,0
EURUSD,5,20200211,173500,1.09176,1.09223,1.09176,1.0918,0,0
EURUSD,5,20200211,174000,1.0918,1.09197,1.0914,1.09145,0,0
EURUSD,5,20200211,174500,1.09144,1.09157,1.09137,1.09156,0,0
EURUSD,5,20200211,175000,1.09155,1.09167,1.09146,1.09167,0,0
EURUSD,5,20200211,175500,1.09167,1.09172,1.09142,1.09162,0,0
EURUSD,5,20200211,180000,1.09167,1.09203,1.09163,1.09202,0,0
EURUSD,5,20200211,180500,1.09208,1.09237,1.09199,1.09237,0,0
EURUSD,5,20200211,181000,1.09233,1.09236,1.09206,1.09208,0,0
EURUSD,5,20200211,181500,1.09208,1.09208,1.09187,1.09198,0,0
EURUSD,5,20200211,182000,1.09198,1.09208,1.0918,1.09181,0,0
EURUSD,5,20200211,182500,1.09183,1.09219,1.0918,1.09219,0,0
EURUSD,5,20200211,183000,1.09223,1.09223,1.09205,1.09222,0,0
EURUSD,5,20200211,183500,1.09222,1.09223,1.09208,1.09211,0,0
EURUSD,5,20200211,184000,1.09212,1.09233,1.09209,1.09223,0,0
EURUSD,5,20200211,184500,1.09227,1.09243,1.09222,1.09243,0,0
EURUSD,5,20200211,185000,1.09234,1.09238,1.09208,1.09211,0,0
EURUSD,5,20200211,185500,1.09214,1.09227,1.0921,1.09221,0,0
EURUSD,5,20200211,190000,1.09219,1.09222,1.09186,1.09187,0,0
EURUSD,5,20200211,190500,1.09193,1.09198,1.09181,1.09198,0,0
EURUSD,5,20200211,191000,1.09198,1.09198,1.09191,1.09193,0,0
EURUSD,5,20200211,191500,1.09193,1.09203,1.0918,1.09202,0,0
EURUSD,5,20200211,192000,1.09202,1.09207,1.09196,1.09197,0,0
EURUSD,5,20200211,192500,1.09198,1.092,1.09176,1.09178,0,0
EURUSD,5,20200211,193000,1.09179,1.09191,1.09172,1.09191,0,0
EURUSD,5,20200211,193500,1.09189,1.09215,1.09188,1.09204,0,0
EURUSD,5,20200211,194000,1.092,1.09203,1.09189,1.09198,0,0
EURUSD,5,20200211,194500,1.09198,1.09208,1.09192,1.09192,0,0
EURUSD,5,20200211,195000,1.0919,1.09193,1.09181,1.09184,0,0
EURUSD,5,20200211,195500,1.09184,1.09191,1.09182,1.09191,0,0
EURUSD,5,20200211,200000,1.09191,1.09202,1.0919,1.09202,0,0
EURUSD,5,20200211,200500,1.09202,1.09224,1.09201,1.09217,0,0
EURUSD,5,20200211,201000,1.09212,1.09222,1.09212,1.09221,0,0
EURUSD,5,20200211,201500,1.09221,1.09222,1.09206,1.09211,0,0
EURUSD,5,20200211,202000,1.09211,1.09222,1.09206,1.09221,0,0
EURUSD,5,20200211,202500,1.09222,1.09234,1.09221,1.0923,0,0
EURUSD,5,20200211,203000,1.09229,1.09229,1.09204,1.09204,0,0
EURUSD,5,20200211,203500,1.09205,1.0921,1.09196,1.09196,0,0
EURUSD,5,20200211,204000,1.09196,1.0921,1.09196,1.09209,0,0
EURUSD,5,20200211,204500,1.09209,1.09215,1.09208,1.09213,0,0
EURUSD,5,20200211,205000,1.09213,1.09218,1.0921,1.09215,0,0
EURUSD,5,20200211,205500,1.09215,1.0922,1.0921,1.09219,0,0
EURUSD,5,20200211,210000,1.09218,1.09218,1.09205,1.09212,0,0
EURUSD,5,20200211,210500,1.09212,1.09213,1.09204,1.09204,0,0
EURUSD,5,20200211,211000,1.09203,1.09204,1.092,1.09203,0,0
EURUSD,5,20200211,211500,1.09203,1.09212,1.09194,1.09203,0,0
EURUSD,5,20200211,212000,1.09204,1.0921,1.09204,1.09209,0,0
EURUSD,5,20200211,212500,1.09209,1.09216,1.09209,1.0921,0,0
EURUSD,5,20200211,213000,1.09209,1.09209,1.09201,1.09201,0,0
EURUSD,5,20200211,213500,1.092,1.09201,1.09194,1.09198,0,0
EURUSD,5,20200211,214000,1.09198,1.092,1.09184,1.09184,0,0
EURUSD,5,20200211,214500,1.09189,1.09208,1.09186,1.09208,0,0
EURUSD,5,20200211,215000,1.09209,1.09209,1.0919,1.09191,0,0
EURUSD,5,20200211,215500,1.09191,1.09201,1.09187,1.09196,0,0
EURUSD,5,20200211,220000,1.09196,1.09201,1.09189,1.0919,0,0
EURUSD,5,20200211,220500,1.0919,1.09191,1.09185,1.09185,0,0
EURUSD,5,20200211,221000,1.09184,1.09186,1.09182,1.09186,0,0
EURUSD,5,20200211,221500,1.09185,1.09195,1.09183,1.09184,0,0
EURUSD,5,20200211,222000,1.09183,1.09205,1.09179,1.0918,0,0
EURUSD,5,20200211,222500,1.09183,1.09185,1.09174,1.09183,0,0
EURUSD,5,20200211,223000,1.09184,1.09195,1.09174,1.09175,0,0
EURUSD,5,20200211,223500,1.09175,1.09185,1.09172,1.09184,0,0
EURUSD,5,20200211,224000,1.09185,1.09185,1.09175,1.09177,0,0
EURUSD,5,20200211,224500,1.09177,1.0918,1.09175,1.0918,0,0
EURUSD,5,20200211,225000,1.0918,1.0918,1.09172,1.09172,0,0
EURUSD,5,20200211,225500,1.09173,1.09173,1.09155,1.09155,0,0
EURUSD,5,20200211,230000,1.09156,1.09161,1.09155,1.0916,0,0
EURUSD,5,20200211,230500,1.0916,1.09168,1.09154,1.09167,0,0
EURUSD,5,20200211,231000,1.09167,1.09212,1.09167,1.09183,0,0
EURUSD,5,20200211,231500,1.09183,1.0919,1.09183,1.09184,0,0
EURUSD,5,20200211,232000,1.09185,1.092,1.09179,1.09194,0,0
EURUSD,5,20200211,232500,1.09195,1.09198,1.09166,1.09168,0,0
EURUSD,5,20200211,233000,1.09168,1.09169,1.09164,1.09166,0,0
EURUSD,5,20200211,233500,1.09166,1.09185,1.09165,1.09172,0,0
EURUSD,5,20200211,234000,1.09172,1.09205,1.0917,1.09189,0,0
EURUSD,5,20200211,234500,1.09189,1.09191,1.09183,1.09189,0,0
EURUSD,5,20200211,235000,1.09188,1.09196,1.09185,1.09196,0,0
EURUSD,5,20200211,235500,1.09196,1.09196,1.09186,1.09192,0,0
EURUSD,5,20200212,000000,1.09191,1.09191,1.09179,1.09187,0,0
EURUSD,5,20200212,000500,1.09187,1.09205,1.09187,1.09191,0,0
EURUSD,5,20200212,001000,1.09191,1.09191,1.09186,1.09187,0,0
EURUSD,5,20200212,001500,1.09186,1.09187,1.0918,1.09186,0,0
EURUSD,5,20200212,002000,1.09186,1.09186,1.0918,1.09182,0,0
EURUSD,5,20200212,002500,1.09182,1.09186,1.0918,1.09185,0,0
EURUSD,5,20200212,003000,1.09184,1.09185,1.09175,1.09184,0,0
EURUSD,5,20200212,003500,1.09184,1.09205,1.09184,1.0919,0,0
EURUSD,5,20200212,004000,1.09189,1.0919,1.09185,1.0919,0,0
EURUSD,5,20200212,004500,1.09195,1.09195,1.09184,1.09191,0,0
EURUSD,5,20200212,005000,1.09191,1.09205,1.09185,1.0919,0,0
EURUSD,5,20200212,005500,1.0919,1.09191,1.09186,1.09191,0,0
EURUSD,5,20200212,010000,1.0919,1.09191,1.09154,1.09154,0,0
EURUSD,5,20200212,010500,1.09156,1.09175,1.09152,1.09154,0,0
EURUSD,5,20200212,011000,1.09154,1.09162,1.09148,1.09158,0,0
EURUSD,5,20200212,011500,1.09158,1.09159,1.09145,1.09158,0,0
EURUSD,5,20200212,012000,1.09154,1.09158,1.09147,1.09151,0,0
EURUSD,5,20200212,012500,1.09151,1.09153,1.09139,1.09139,0,0
EURUSD,5,20200212,013000,1.0914,1.09148,1.09138,1.09145,0,0
EURUSD,5,20200212,013500,1.09147,1.09149,1.09143,1.09143,0,0
EURUSD,5,20200212,014000,1.09144,1.09147,1.09138,1.09142,0,0
EURUSD,5,20200212,014500,1.09142,1.09142,1.09122,1.09123,0,0
EURUSD,5,20200212,015000,1.09123,1.0914,1.09121,1.09122,0,0
EURUSD,5,20200212,015500,1.09121,1.09134,1.0912,1.09131,0,0
EURUSD,5,20200212,020000,1.09131,1.09174,1.09131,1.09169,0,0
EURUSD,5,20200212,020500,1.09169,1.0917,1.09152,1.09158,0,0
